card_no,drug_name,drug_company,drug_brand,nhs_number,available_cities,store_phone,user_email_address,user_name,user_spoken_language,user_gender,purchase_date
201964537366647,TRUSOPT,Merck Sharp & Dohme Corp.,H Plus Care Medicated Wipes,4482652539,Imsida,(377) 3930465,lharmstoneex@geocities.com,Lorinda Harmstone,Northern Sotho,F,2022-01-03
201557926515582,ReCreate Foundation,Tarte Inc,Loratadine,1324234334,Changping,(691) 6458460,weckartey@wordpress.org,Wyatan Eckart,Hebrew,F,2022-05-22
3532129282471562,Oxygen,Linde LLC,Triadine,2398750337,Santa Helena,(780) 4295027,tstez@jimdo.com,Tate St Leger,Indonesian,M,2022-03-31
4041370884934,Extended Phenytoin Sodium,"Amneal Pharmaceuticals of New York, LLC",Acetaminophen,0912400706,Digos,(279) 5422948,efedorchenkof0@flickr.com,Edita Fedorchenko,Estonian,F,2022-04-29
3576691115310025,SEROQUEL,Rebel Distributors Corp,SENNA TIME,7346624130,Starotitarovskaya,(322) 6188737,bhearthfieldf1@wiley.com,Brigitte Hearthfield,Czech,M,2021-09-22
3570270577115838,Triaminic,"Novartis Consumer Health, Inc.",Arnica e pl. tota 30,7368248530,Yangsa,(741) 8370447,jsaggsf2@ted.com,Jilleen Saggs,Thai,M,2021-11-03
3580402409447588,Cardura,Roerig,Tonico-Heel,3114513751,Druzhny,(194) 6799470,nhaycoxf3@cisco.com,Natividad Haycox,Portuguese,M,2022-03-16
6331105783194060289,Oxygen,"Columbia Medical Equipment, Inc.",PHENADOZ,9943590467,San Vicente,(603) 1540922,jtuttiettf4@prlog.org,Jennifer Tuttiett,Bengali,F,2022-01-16
493656427248081282,"Pollens - Trees, Mulberry Mix",Jubilant HollisterStier LLC,Meloxicam,6586472628,Rizhao,(899) 8881607,mnodesf5@desdev.cn,Merrile Nodes,Amharic,F,2022-07-21
201987804952856,Salsalate,"PD-Rx Pharmaceuticals, Inc.","Sodium Sulfacetamide, Sulfur",7582713540,Sarvaš,(151) 6468385,ihinderf6@eepurl.com,Iggy Hinder,Swahili,F,2022-05-09
5602229603141538,Salt Cedar,"Nelco Laboratories, Inc.",Ranitidine Hydrochloride,5010994259,Montpellier,(243) 5791805,gnovakovicf7@prnewswire.com,Giraldo Novakovic,Greek,M,2021-12-05
201609407014294,Prochlorperazine Edisylate,Heritage Pharmaceuticals Inc.,Arthritis and Joint Relief,4368499506,Yolöten,(590) 7917550,jespinelf8@mail.ru,Johnnie Espinel,Italian,F,2022-04-18
3531931653275774,Mulberry,"Nelco Laboratories, Inc.",Joint Rescue,6769106906,Uničov,(932) 2530676,mburbankf9@storify.com,Maudie Burbank,Māori,F,2022-05-05
3577926573502435,Frosted Berries and Cream Sanitizer Pen,"Zhejiang Blue Dream Cosmetics Co., Ltd.",Etodolac,8361653376,Niort,(739) 3410621,hleversonfa@bluehost.com,Harli Leverson,Zulu,M,2022-03-08
3541990589315664,Icy Hot Back and Large Areas,"Chattem, Inc.",AMPICILLIN,4425289269,Chã,(818) 2599342,bcattachfb@odnoklassniki.ru,Barnie Cattach,Belarusian,M,2022-08-28
676185342758629695,Aureobasidium pullulans,"Nelco Laboratories, Inc.",Zep Instant Hand Sanitizer,8793989253,Haicheng,(501) 5845943,hcuerdalefc@smh.com.au,Had Cuerdale,Amharic,F,2022-01-19
3577280535176114,ALPHA CF,"Nature's Way Products, Inc.",Wrinkle Control,9528851479,Ostrzeszów,(872) 9138925,dhalidayfd@xrea.com,Dieter Haliday,Tsonga,F,2021-12-19
3567492026928216,AVAPRO,Bristol-Myers Squibb Company,Dexamethasone Sodium Phosphate,2721990640,Toulouse,(126) 3849076,marchbaldfe@sbwire.com,Madeline Archbald,Kannada,F,2022-01-07
201660244055826,Apple,"Antigen Laboratories, Inc.",amoxicillin and clavulanate potassium,1358061491,Grahamstown,(797) 7275176,schaimsonff@barnesandnoble.com,Say Chaimson,Bosnian,F,2022-02-07
5020560654982620014,PILOCARPINE HYDROCHLORIDE,"Falcon Pharmaceuticals, Ltd.",ACZONE,9214936137,Pitkyaranta,(447) 1121325,rfeatleyfg@google.com.hk,Riane Featley,French,M,2022-05-01
3543687687041394,Sertraline Hydrochloride,Cardinal Health,smart sense pain relief,0468795626,Sadar Bazar,(269) 8526964,lfurmstonfh@marriott.com,Lari Furmston,Swati,M,2022-08-07
3540308636580357,Cefaclor,"Carlsbad Technology, Inc.",Simvastatin,3887003888,Balekersukamaju,(193) 1811692,rtettfi@bloomberg.com,Rooney Tett,Dutch,M,2021-09-25
4026008063351147,Treatment Set TS334696,"Antigen Laboratories, Inc.",BOTOX,2602502367,Ambulong,(538) 8604887,joakinfoldfj@google.co.jp,Jayme Oakinfold,Swati,F,2022-07-24
6334597795520776726,Clear Proof Clarifying Cleansing Gel,Mary Kay Inc.,Oxycodone Hydrochloride,2385684039,Kozje,(796) 7538455,vdornanfk@amazon.de,Vernor Dornan,Chinese,M,2022-06-22
3543125032276993,Ethosuximide,VersaPharm Incorporated,Daypro,5376333620,Dalun,(102) 3352533,esibbsonfl@netlog.com,Everard Sibbson,Lithuanian,F,2021-09-29
3572946165445137,ONDANSETRON HYDROCHLORIDE,Claris Lifesciences Inc.,Phytonadione,9617281627,Lagoa da Prata,(384) 7824281,ecorrettfm@reference.com,Enrika Corrett,Kannada,M,2022-04-19
4913058838105118,Preferred Plus TabTussin,Kinray,NATURES SMILE,4360950365,Sukamanah,(535) 6167743,xmarkusfn@sohu.com,Xylina Markus,Finnish,M,2021-12-13
670964602184144183,Amantadine Hydrochloride,American Health Packaging,Arnica Relief,9473191553,San Carlos,(443) 6994424,slabusquierefo@indiegogo.com,Scottie Labusquiere,Papiamento,F,2022-07-12
3584052630915584,Bupropion Hydrochloride,"PD-Rx Pharmaceuticals, Inc.",Triple Antibiotic with Pain Relief,2679991303,Laweueng,(897) 4868021,gcoppofp@ustream.tv,Gilberta Coppo,Bengali,F,2022-05-28
5602213326148905,Telmisartan and Amlodipine,"Lupin Pharmaceuticals, Inc.",PRAVASTATIN SODIUM,5198085286,San José de Jáchal,(278) 2051255,gbenoixfq@jiathis.com,Guy Benoix,Montenegrin,M,2022-05-26
3580785983951748,REZIRA,"Hawthorn Pharmaceuticals, Inc.",Coppertone Sport,5928675690,Guaporé,(262) 5140043,jcollardfr@un.org,Jsandye Collard,Dutch,M,2022-01-11
3529685004586909,Zinka Clear Zinc Oxide Sunscreen,"Zinka, Inc.",Ropinirole Hydrochloride,1685620337,Thị Trấn Thọ Xuân,(450) 9828959,cdanihelkafs@weebly.com,Cleon Danihelka,Punjabi,M,2022-07-04
3571603862501404,Nasal Decongestant,P and L Development of New York Corporation (ReadyInCase),METFORMIN HYDROCHLORIDE,7980922565,Oslo,(452) 6812728,kpauncefortft@google.com.br,Keely Pauncefort,Icelandic,M,2022-04-23
5455070417039650,Mucinex,Reckitt Benckiser LLC,MAMONDE BRIGHTENING PACT 10HR N23,2655450736,Chabany,(558) 5524315,msutterbyfu@vinaora.com,Marmaduke Sutterby,Bengali,M,2021-11-16
3558735562648130,Panache,"Deb USA, Inc.",Degree,0939565951,Saba Yoi,(567) 1741256,strillofv@wikimedia.org,Sandro Trillo,Portuguese,F,2022-02-14
4405325508117862,Timolol Maleate,"Physicians Total Care, Inc.",Ibuprofen,5009238454,Achiras,(836) 4158351,idowningfw@google.com.au,Irina Downing,Malagasy,F,2021-10-08
4917026197667487,All Day Allergy,McKesson (Health Mart),Loratadine ODT,4304497871,Kavalerovo,(207) 4522252,emanuelifx@cbslocal.com,Emile Manueli,Arabic,M,2021-09-30
4017951386959529,Glipizide,Actavis Elizabeth LLC,Atropine Sulfate,0707749239,L'Épiphanie,(793) 7841198,lburdusfy@joomla.org,Laurene Burdus,Belarusian,M,2022-03-05
3583642686701358,Nutmeg,"Nelco Laboratories, Inc.",Alprazolam,3257618956,Kholbon,(847) 4038599,earnholtzfz@cornell.edu,Elmore Arnholtz,Latvian,F,2022-04-06
30531716515208,Lamisil,Novartis Pharmaceuticals Corporation,Medicated Dandruff,9441428124,Ventersburg,(502) 9437838,tolivetog0@mysql.com,Therine Oliveto,Kyrgyz,M,2021-09-26
4936450706409105630,CANIS LUPUS FAMILIARIS SKIN,"ALK-Abello, Inc.",Lidocaine Hydrochloride,1094133752,Hongwŏn,(899) 1276745,sleg1@howstuffworks.com,Sauveur Le Pruvost,Macedonian,M,2021-09-13
3537300430062745,NightTime Cold and Flu,"Robinson Pharma, Inc.",PAROXETINE,6032294447,Huicungo,(423) 5525770,ejestecog2@hhs.gov,Elyssa Jesteco,Icelandic,M,2021-09-14
201983824656387,Sodium Sulfacetamide and Sulfur,Perrigo New York Inc,HAND SANITIZER,6028165336,Wrocław,(690) 6387833,lfraing3@google.co.uk,Lennard Frain,Lithuanian,M,2022-05-10
201699101595326,Carbocaine with Neo-Cobefrin,"Caresteam Health, Inc.",Diclofenac Sodium,2110377666,Nakatsu,(868) 5663720,ibucknallg4@ehow.com,Ingeborg Bucknall,Punjabi,M,2022-01-31
3578153763625418,Coppertone Sport AccuSpray,"MSD Consumer Care, Inc.",Levofloxacin,3910917399,Nila Dua,(131) 2144150,rgraysmarkg5@examiner.com,Ruttger Graysmark,Tok Pisin,M,2022-02-04
3541463536201585,VITALUMIERE AQUA,CHANEL PARFUMS BEAUTE,Itchy Eye,4866378476,Independencia,(899) 2628946,mjoireg6@drupal.org,Mauricio Joire,Māori,F,2021-12-20
3555379588456567,Fusarium,"Allermed Laboratories, Inc.",Methylene Blue,0749152672,Sandefjord,(574) 8281935,ecohrsg7@drupal.org,Emalia Cohrs,Dzongkha,F,2021-10-19
337941888265682,natural extensions Antibacterial Liquid Hand Wash,Benco Dental Company,Pentasa,2698282320,Baozhu,(847) 5316134,gcoslittg8@biglobe.ne.jp,Geno Coslitt,Kazakh,F,2022-07-08
3572969731874887,DR. RECKEWEG R27 Renocalcin,PHARMAZEUTISCHE FABRIK DR. RECKEWEG & CO,LEG CRAMPS,7682191287,Pinhal de Frades,(717) 8540553,jyanukg9@answers.com,Johnathan Yanuk,Romanian,M,2022-05-05
56022254194872320,INDOMETHACIN,REMEDYREPACK INC.,Medrox,0342864297,Tinampo,(129) 6207747,mhaldenbyga@amazon.co.jp,Merle Haldenby,New Zealand Sign Language,M,2021-12-06
564182641243260045,Therapeutic,"Wal-Mart Stores, Inc",FENTANYL CITRATE,2987978413,Noupoort,(621) 7716315,bkerwingb@blog.com,Baxy Kerwin,Chinese,M,2022-03-26
560222420997202960,April Bath and Shower Sweet Blossom Scented Hand Sanitizer Anti-Bacterial,ENCHANTE ACCESSORIES INC.,Walgreens,9650617655,Sidaraja,(350) 9307940,nballamgc@ucoz.com,Nicol Ballam,Catalan,M,2021-11-05
4405402396219413,Serotonin,"Deseret Biologicals, Inc.",Pertussis,7981732875,Oster,(828) 8989497,tewingd@w3.org,Tony Ewin,Filipino,M,2022-07-10
560223975257582913,INSTANT HAND SANITIZER,HEB,Diltiazem Hydrochloride,7266611482,Uthal,(217) 2315763,tgooderidgege@4shared.com,Tomaso Gooderidge,Gujarati,F,2022-02-19
5224315161587705,Alprazolam,Rebel Distributors Corp.,Gentamicin,6935259991,Uppsala,(317) 1485199,bsteedmangf@tripod.com,Bartolomeo Steedman,Tajik,M,2022-08-12
3566083860660071,Endoplex M,"BioActive Nutritional, Inc",Azopt,5984488329,Cincinnati,(513) 8077644,twapplegg@barnesandnoble.com,Tracee Wapple,Telugu,F,2022-01-08
4175009308234766,Ciprofloxacin,"Pack Pharmaceuticals, LLC",CLONIDINE HYDROCHLORIDE,3121945637,Ayagoz,(232) 9700865,gfridlingtongh@howstuffworks.com,Georgy Fridlington,Bislama,F,2021-12-28
349511535848317,Almond,"Nelco Laboratories, Inc.",Dovonex,4392444627,San Juan,(885) 9606396,uyesinovgi@cmu.edu,Ulrikaumeko Yesinov,Italian,M,2022-05-29
6762356117416736,Pseudoephedrine Hydrochloride,Premier Value,Furosemide,5784846701,Hayes,(777) 9571213,crubinsohngj@storify.com,Conny Rubinsohn,New Zealand Sign Language,M,2021-12-27
3540117734317111,Sandy Beige Always color stay-on Makeup Broad Spectrum SPF 15,JAFRA COSMETICS INTERNATIONAL,Nitroglycerin Transdermal Delivery System,7304851937,Frankfurt am Main,(156) 3414249,cpassfieldgk@simplemachines.org,Calypso Passfield,Moldovan,M,2022-07-31
3534786137828490,Levofloxacin,Wockhardt USA LLC.,Allergy Relief,5744383255,La Palma,(734) 6385452,eotygl@jigsy.com,Elaina Oty,Pashto,M,2021-11-14
3552293501292509,Ibuprofen,REMEDYREPACK INC.,Acetaminophen,1003132774,Oefatu,(625) 2912206,bbrezlawgm@ebay.co.uk,Bearnard Brezlaw,Hungarian,F,2022-06-09
201559989674199,Food Additives,Apotheca Company,Lady Speed Stick,6751270879,Banikoara,(521) 7688295,pmillsomgn@miibeian.gov.cn,Perrine Millsom,Afrikaans,M,2022-02-26
5212839002744419,Ergocalciferol,"Physicians Total Care, Inc.",Oxymetazoline Hydrochloride,7461454994,Boucinha,(602) 6329620,ggergergo@ca.gov,Germaine Gerger,Telugu,F,2022-07-19
3574416008704312,"Food - Fish and Shellfish, Shrimp Crago sp.",Jubilant HollisterStier LLC,Atenolol,4649976375,Las Flores,(790) 3288475,cprendergastgp@cdbaby.com,Caroljean Prendergast,Afrikaans,M,2022-01-08
5007664250471641,Lyrica,"H.J. Harkins Company, Inc.",rexall hemorrhoidal,4063936686,Baška Voda,(537) 4864389,broegq@is.gd,Bret Roe,Icelandic,F,2022-09-02
6334489258375332377,Oxygen,"Tru-Care Medical, Inc.",ZAFIRLUKAST,7087300377,Tála,(343) 7120338,bstelljesgr@canalblog.com,Britni Stelljes,Tswana,M,2022-02-28
4917547921745562,Haloperidol Decanoate,Patriot Pharmaceuticals LLC,Placenta Compositum,3758202612,Vrdy,(941) 1118439,gcubbongs@shop-pro.jp,Gris Cubbon,Albanian,F,2021-09-09
50389995617731937,Glimepiride,Qualitest Pharmaceuticals,Russian Olive,0474077578,Bibis,(627) 8802426,thurstgt@friendfeed.com,Trev Hurst,Papiamento,M,2021-11-30
4911484318992217,Zyrtec,"McNeil Consumer Healthcare Division of McNeil-PPC, Inc.",BYDUREON,1586177117,Belas,(514) 9170006,sgarzgu@alibaba.com,Sandor Garz,Malagasy,F,2022-05-01
3558053516866729,Nabumetone,"AvKARE, Inc.",Irbesartan and Hydrochlorothiazide,3902264489,Taoyuan,(443) 3401339,jvernygv@ucsd.edu,Janeta Verny,Lithuanian,F,2022-06-22
3584358632360954,Aspirin,HyVee Inc,Acetazolamide,4962112112,Igarapé Miri,(734) 6974082,awaterworthgw@lulu.com,Alanson Waterworth,Georgian,M,2021-11-06
633110987889563493,SALICYLIC ACID,CVS,Ropinirole Hydrochloride,0530888076,Litvínov,(119) 4222000,jleytongx@mapy.cz,Jeanine Leyton,Korean,M,2021-12-27
5602245590359503,Ferrum Carbonicum,"True Botanica, LLC",Carisoprodol,6671458456,Lymanske,(212) 5002405,ttrenbaygy@w3.org,Thomasine Trenbay,Tetum,F,2021-11-17
3529871319957973,AUREOBASIDIUM PULLULANS VAR PULLULANS,"ALK-Abello, Inc.",Dr. Super Khan,2601660074,Xieshui,(993) 9154910,mweddupgz@bloglines.com,Mari Weddup,Korean,F,2021-11-28
3539207043187447,Nephrocaps,Valeant Pharmaceuticals North America LLC,Clara,5674135312,Qiying,(363) 8578589,gkillwickh0@abc.net.au,Grady Killwick,Oriya,M,2021-11-30
3579356443985313,ORGAN-I NR,Carilion Materials Management,Romazicon,2179256558,Ganlin,(659) 3098687,gtriponh1@google.nl,Giordano Tripon,Yiddish,F,2022-03-22
3578695620743388,70%,"Paddock Laboratories, LLC",VFEND,6171412902,Mitaka-shi,(318) 8113263,dhanscomeh2@answers.com,Devan Hanscome,Japanese,F,2021-10-06
3529347115367618,Dry Eye Relief,Similasan Corporation,Milk of Magnesia Mint,1027835465,Poitiers,(557) 1367252,dferrolih3@slate.com,Danya Ferroli,Montenegrin,M,2021-09-23
3572998512402550,Triamterene and Hydrochlorothiazide,Mylan Pharmaceuticals Inc.,Leader Acid Control,2146243139,Mumen,(361) 5284143,cfranktonh4@bbc.co.uk,Cheri Frankton,West Frisian,M,2021-12-21
4911363075438545417,METHITEST,"Global Pharmaceuticals, Division of Impax Laboratories Inc.",Buprenex,4818461474,Oktyabr’skiy,(107) 1872103,shrush5@networkadvertising.org,Skip Hrus,Hungarian,M,2022-06-26
3536314284047406,Poverty Weed,"Nelco Laboratories, Inc.",Acetaminophen-APAP 8 Hour,2908600749,Prapen,(386) 2903640,pwingh6@youtube.com,Pennie Wing,Kurdish,M,2021-09-13
5020048762468084,Hyoscyamine Sulfate,Bryant Ranch Prepack,"Pollens - Trees, Hackberry Celtis occidentalis",6964247858,Junbu,(329) 2147343,pbyssheh7@reuters.com,Padget Bysshe,Burmese,M,2021-12-07
201859577542216,Velvet Grass,"Nelco Laboratories, Inc.",Prazosin Hydrochloride,9832832373,Mehona,(829) 9693795,cdrainsh8@163.com,Coralyn Drains,Swahili,M,2022-03-08
3558533860811413,Hand Sanitizing Wipes,"ABC Compounding Co., Inc.",No7 Lift and Luminate Foundation Sunscreen Broad Spectrum SPF 15 Cool Honey,4774411647,Murça,(232) 2895026,alupsonh9@desdev.cn,Ailene Lupson,Dzongkha,F,2021-09-25
3555847892169282,Australian Gold,"Prime Packaging, Inc.",Stool Softener,7418595816,Maythalūn,(507) 4132001,clafuenteha@patch.com,Cyb Lafuente,Fijian,M,2022-02-03
56022232935233457,SUNTINTS,MAKEUP ART COSMETICS,Chlordiazepoxide Hydrochloride,5912911829,Yeşilköy,(234) 4740075,mcoleridgehb@comcast.net,Mireielle Coleridge,Somali,F,2022-07-13
3540483831099030,Pyrrole,Apotheca Company,TIS-U-SOL,8541713652,Gap,(491) 2161928,cgiovannonihc@google.nl,Cathi Giovannoni,Aymara,M,2022-03-12
5108756705108022,SULWHASOO EVENFAIR COMPACT NO.24,AMOREPACIFIC,Kidney-Tone,6615030675,San Francisco,(135) 4453532,kmaffettihd@slideshare.net,Kerrie Maffetti,Maltese,M,2021-10-24
3572505006949200,DEXTROAMPHETAMINE SULFATE,"CorePharma, LLC",Quetiapine fumarate,4684528057,Rokycany,(546) 2063205,djarvishe@so-net.ne.jp,Darb Jarvis,Tajik,M,2022-05-15
30583679252493,Heparin Sodium,Cantrell Drug Company,Hasol Revitalizing Scalp Ampoule,5989600003,Valašská Bystřice,(215) 3092746,ldunkersleyhf@ted.com,Lusa Dunkersley,Lao,F,2022-05-05
3577611317185917,THE BAMBOO OF DAMYANG MOISTURE EYE,"NATURE REPUBLIC CO., LTD.",Ready Foundation,1782994564,Futaleufú,(397) 8594364,jknightsbridgehg@diigo.com,Johnna Knightsbridge,Greek,F,2022-04-09
676357740492827263,Hydrocodone Bitartrate and Acetaminophen,Lake Erie Medical DBA Quality Care Products LLC,Terazosin,1870219406,Novo Aripuanã,(849) 8647563,swabersichhh@europa.eu,Sela Wabersich,Assamese,M,2022-08-20
676291603074827961,Penicillin G Potassium,Sandoz Inc,Oxygen,3606975597,Marinilla,(329) 7357425,lbinnshi@virginia.edu,Leila Binns,Ndebele,M,2021-11-18
6762114722381292995,Lorazepam,"Watson Laboratories, Inc.",Frankie Avalons ZERO PAIN Original Formula Roll-On Maximum Strength PAIN RELIEVER,7702423153,Mrganush,(424) 6230130,gleftbridgehj@noaa.gov,Giffer Leftbridge,Guaraní,F,2022-03-14
30132359880544,ATORVASTATIN CALCIUM,"Aphena Pharma Solutions - Tennessee, LLC",Ambien,3552997954,Vila Chã de Ourique,(739) 3539381,ajzakhk@infoseek.co.jp,Al Jzak,Marathi,F,2021-12-28
3556451125511540,RITE AID RENEWAL,RITE AID CORPORATION,OXYGEN,7167240257,Nong Khaem,(682) 2284507,agambellhl@deliciousdays.com,Aura Gambell,Portuguese,M,2022-09-03
560224104001868697,Allergy Relief,HyVee Inc,Sodium Chloride,9522909920,Huyuan,(928) 2912842,wmouginhm@soundcloud.com,Wallace Mougin,English,F,2022-07-21
3581100421531178,Childrens Ibuprofen,Chain Drug Marketing Association Inc.,simvastatin,4245058188,San Antonio,(637) 5117602,hmogeyhn@ca.gov,Hazlett Mogey,West Frisian,F,2022-08-16
3589646929264904,GOONG MAHN GEUM,CHUNG SOL,Caverject,7439540263,Poyang,(336) 5135970,dmcfarlaneho@cbsnews.com,Deena McFarlane,Dzongkha,F,2021-11-05
341092316429641,CLEAR PORE SERUM,"Halogent, LLC (DBA Exposed Skin Care)",Ladys Choice Invisible Solid,6839860310,Tiberias,(389) 9321791,hgueinnhp@ucsd.edu,Hailee Gueinn,Latvian,F,2022-08-11
0604403015942507,Fenofibrate,Carilion Materials Management,Nimodipine,0389039195,Skerries,(549) 8213424,mkarmelhq@hatena.ne.jp,Maximo Karmel,Marathi,F,2022-06-06
3531440684442452,TAPAZOLE,Pfizer Laboratories Div Pfizer Inc,IASO White Science EX Toner,5722802263,Shuiyuan,(238) 2989089,ptookehr@moonfruit.com,Peirce Tooke,Tajik,F,2022-07-04
5893088188613073,Quality Choice,Chain Drug Marketing Association,Laneige UV TOTAL BASE,9081445561,Znamenskoye,(824) 5791641,rwoodroffehs@aboutads.info,Rosemonde Woodroffe,Guaraní,M,2022-03-23
3571094457666549,Carvedilol,Cadila Healthcare Limited,Childrens Stomach Relief,5181614701,Dampit Satu,(851) 7671908,egeraschht@jigsy.com,Erminia Gerasch,Portuguese,F,2021-11-15
3567797421226127,Air,Machine & Welding Supply Company,SUPER STICK SOLAIRE sun-sensitive areas tinted,3165972583,Rakičan,(278) 5463061,cdabbotdoylehu@illinois.edu,Carlynne D'Abbot-Doyle,Aymara,M,2022-07-27
3542155998764543,VITALUMIERE AQUA,CHANEL PARFUMS BEAUTE,Motion Sickness,1366456122,Shuangfeng,(660) 2491149,rspurdenhv@about.com,Randi Spurden,Georgian,F,2022-08-30
3555914944713978,Simvastatin,Micro Labs Limited,CapCof,5196874216,Patzicía,(718) 4180858,lgingoldhw@newyorker.com,Leena Gingold,Tamil,M,2022-07-12
4041371495408575,AVANDAMET,"Physicians Total Care, Inc.",Prednisolone Sodium Phosphate,6006357453,Trincomalee,(680) 6245404,tfayerhx@cornell.edu,Tyler Fayer,Dzongkha,F,2021-11-03
30060231843648,Poison Ivy,"Newton Laboratories, Inc.",Lactulose,4629502351,Chimanimani,(543) 1755904,ghallockhy@cbsnews.com,Gilbertina Hallock,Czech,M,2022-06-15
30262323312223,Acyclovir,Cadila Pharmaceuticals Limited,Vecuronium Bromide,5062989086,Caotan,(694) 8185199,nkubashz@biglobe.ne.jp,Nariko Kubas,Lao,M,2022-06-09
5048379971419610,Dandruff,DZA Brands LLC,EZ Nite Sleep,5683253594,Nova Prata,(923) 8488834,lshallcrassi0@archive.org,Lisbeth Shallcrass,Khmer,F,2022-06-20
6377454870653806,Canary Grass,"Nelco Laboratories, Inc.",AVANDAMET,6846004483,Celeirós,(274) 5988584,mjackei1@nifty.com,Marysa Jacke,Kurdish,F,2021-12-20
4917541093226188,Bellis Perennis Kit Refill,Washington Homeopathic Products,Extra Strength Pain Relief,7748291659,Hudson Bay,(793) 5665528,bpeytoi2@altervista.org,Bruno Peyto,Maltese,M,2022-01-02
5602237526756076,Methocarbamol,"Watson Laboratories, Inc.",Penicillin V Potasium,8424161459,Sinamaica,(299) 2117015,opennellsi3@baidu.com,Olympe Pennells,Icelandic,F,2022-06-23
560225389105005820,Doxazosin,"NCS HealthCare of KY, Inc dba Vangard Labs",Nephrocaps-QT,0299834492,Lyon,(348) 7286202,aelseyi4@issuu.com,Artur Elsey,Somali,M,2022-05-01
3551335772019243,Ciprofloxacin,HHS/Program Support Center/Supply Service Center,Candesartan Cilexetil and Hydrochlorothiazide,0992826268,Chambellan,(405) 5490292,wbrunstani5@hugedomains.com,Webster Brunstan,Bosnian,M,2022-07-14
5020492764140103,Atenolol,RedPharm Drug Inc.,Sulwhasoo,6856778228,Yeni Suraxanı,(203) 3807391,gnorwichi6@studiopress.com,Gene Norwich,Tswana,M,2021-11-22
4017959880917406,Lorazepam,"Hospira, Inc.",Ipratropium Bromide and Albuterol Sulfate,6075296875,Kowale,(349) 1016676,tdivisi7@bloomberg.com,Tamar Divis,Tswana,F,2022-01-10
6391369559988699,ACETAMINOPHEN,"Gemini Pharmaceuticals, Inc. dba ONDRA Pharmaceuticals",LBEL EFFET PARFAIT MINERAL NATURAL SKIN EFFECT MOUSSE FOUNDATION SPF 16,7802109884,Sheffield,(668) 3666047,jboyfieldi8@slate.com,Jessy Boyfield,Finnish,F,2022-01-11
3536503553634338,Phenytek,Mylan Pharmaceuticals Inc.,Nitrogen,3626788741,Mangaran,(113) 8249976,ebulchi9@google.com.au,Ebba Bulch,Khmer,M,2021-10-25
3563225132782612,Sulwhasoo Lumitouch Base,AMOREPACIFIC,Eye Floaters,4273941368,San Isidro,(855) 4706738,xpechia@lycos.com,Xavier Pech,Gagauz,F,2022-07-03
3584111308121147,DIETHYLPROPION HYDROCHLORIDE,Corepharma LLC.,Primory Clean Skin Antibacterial Ltn Sp,1968799915,Krasnyy Oktyabr’,(852) 1257025,jvickib@instagram.com,Jacquelyn Vick,Belarusian,M,2022-03-16
5602245314810684140,Triple Complex Brain Tonic,"Native Remedies, LLC",KADIAN,9874846763,Ntonggu,(416) 1999386,ddaic@scribd.com,Darleen Da Costa,Thai,M,2022-04-20
201863088014053,CVS PHARMACY,CVS PHARMACY,Fluconazole,1384771557,Asan Kumbang,(957) 9578951,econiffid@pinterest.com,Elsi Coniff,Swahili,F,2021-12-16
5602239679034335,Umcka FastActives Cherry,"Nature's Way Products, Inc.",Sooryehan Jadan Sun Mild,8736936782,Ciyu,(475) 9173351,hmacgheeie@live.com,Hyacinthia MacGhee,Tamil,M,2022-03-01
3559691271211661,Ondansetron hydrochloride and dextrose,"Claris Lifesciences, Inc",Fexofenadine Hydrochloride,6038187723,Mashiko,(642) 7222540,cduncombeif@ted.com,Christophorus Duncombe,Croatian,F,2022-06-19
564182095991927596,Prazosin Hydrochloride,"Aphena Pharma Solutions - Tennessee, Inc.",LBEL NATURAL FINISH MOISTURIZING FOUNDATION SPF 25,9990965234,Rustāq,(446) 6672467,dkeverenig@ihg.com,Dorisa Keveren,Swati,F,2022-07-08
4405782873075176,Depakote,"Aphena Pharma Solutions - Tennessee, LLC",Topcare Antacid Calcium,9256970155,Batawa,(510) 8585506,nondraih@google.ru,Nicolle Ondra,Finnish,F,2021-11-26
6706107103705015,CISplatin,"WG Critical Care, LLC",Sulfur 6,1881962644,Donostia-San Sebastian,(310) 5132605,crosettiniii@springer.com,Cher Rosettini,Portuguese,F,2022-03-13
3541299256009513,up and up anti itch,Target Corporation,Lansoprazole,5304485971,Ariguaní,(650) 6039761,rlemaryij@symantec.com,Rog Lemary,Telugu,M,2022-03-14
337941314652248,SENSAI CELLULAR PERFORMANCE HYDRACHANGE TINTED 3 SOFT ALMOND,KANEBO COSMETICS INC.,Phentermine Hydrochloride,3375623054,La Cañada,(844) 4251330,prableauik@google.com,Pippy Rableau,Papiamento,M,2022-08-22
3585544709883635,Coppertone SPORT PRO SERIES,"MSD Consumer Care, Inc.",Sufentanil Citrate,2785515579,Bukama,(578) 2313323,wclendennenil@cbslocal.com,Wain Clendennen,Aymara,F,2022-03-16
4905893847964959209,Anticavity,Your Military Exchanges,Oxycodone and Acetaminophen,4267859507,Kajiki,(606) 9059165,vverheijdenim@e-recht24.de,Vikky Verheijden,Khmer,M,2022-05-26
5602227459261053,Prograf,"Astellas Pharma US, Inc.",Promethazine Hydrochloride,9440066199,Sinubong,(660) 7854472,fwalkeyin@infoseek.co.jp,Frasquito Walkey,Kyrgyz,M,2021-12-08
